### SHEET: Visión Macro 23S
 | MK × XABI — PLANIFICACIÓN HYROX VALENCIA · 23 SEMANAS · 11 MAY → 16 OCT 2026 |  |  |  |  |  |  |  |  |  |  |  |  | 
 | MK: Sent 55kg · DL 75kg · BP 30kg   |   Xabi: Sent 60kg · DL 80kg · BP 90kg   |   Objetivo: sub 1:15 · Ritmo competición: ~5:30/km |  |  |  |  |  |  |  |  |  |  |  |  | 
 | S | Fecha | Fase | Días | RPE | Volumen | Intensidad | % RM | Objetivo / Notas | MK / Completadas | MK / RPE Medio | Xabi / Completadas | Xabi / RPE Medio | Observaciones reales
 | 1 | 11 may | Introductorio | 4 | 7 | Alto | Baja | 55% | Construir base — técnica + Z2 + primera toma series | 1/4 | — | 0/4 | — | MK: solo D1 Fuerza (fiebre resto semana). Xabi: 0 sesiones.
 | 2 | 18 may | Introductorio | 4 | 7 | Alto | Baja | 60% | Economizar carrera — +5% carga · +1 serie pista | 2/4 | 6.5 | 2/4 | 6 | D1+D2 no realizados. HYROX técnico sin trineo (3 vueltas). Series carrera: primera vez, bien. MK: salida rápida (4:10/km), caída S4, recuperación. Xabi: arranque excesivo (3:35/km), mejorar respiración y pacing.
 | 3 | 25 may | Base aeróbica | 4 | 7 | Alto | Baja | 60% | Controlar fatiga — primer HYROX técnico juntos |  |  |  |  | 
 | 4 | 01 jun | Base aeróbica | 4 | 7 | Alto | Media | 65% | Primera transferencia — correr + estaciones |  |  |  |  | 
 | 5 | 08 jun | Base aeróbica | 4 | 8 | Med-Alt | Media | 70% | Subir umbral — 400m más rápidos |  |  |  |  | 
 | 6 | 15 jun | Base aeróbica | 4 | 8 | Medio | Med-Alt | 75% | Tolerancia trineo — pasos cortos + respiración |  |  |  |  | 
 | 7 | 22 jun | Base aeróbica | 4 | 8 | Medio | Media | 75% | Lunges y burpees eficientes — proteger cuáds |  |  |  |  | 
 | 8 | 29 jun | Descarga | 4 | 6 | Bajo | Baja | 65% | Mini-descarga — consolidar sin fatiga acumulada |  |  |  |  | 
 | 9 | 06 jul | Umbral | 5 | 8 | Medio | Alta | 80-85% | Ritmo objetivo — primeras series a ritmo HYROX |  |  |  |  | 
 | 10 | 13 jul | Umbral | 5 | 8 | Medio | Alta | 80% | Sincronía en pareja — quién marca el paso |  |  |  |  | 
 | 11 | 20 jul | Umbral | 5 | 8 | Alt-Med | Alta | 75% | Simulacro 80% — probar estrategia sin romperse |  |  |  |  | 
 | 12 | 27 jul | Descarga | 5 | 6 | Bajo | Media | 65% | Supercompensación — bajo volumen, alto rendimiento |  |  |  |  | 
 | 13 | 03 ago | Realización | 6 | 8 | Alto | Alta | 80% | Primer bloque 6 días — fuerza + específico HYROX |  |  |  |  | 
 | 14 | 10 ago | Realización | 6 | 8 | Alto | Alta | 82% | Resistencia específica — simulacros crecientes |  |  |  |  | 
 | 15 | 17 ago | Realización | 6 | 9 | Med-Alt | Muy alta | 85% | Potencia + velocidad — picos de ritmo |  |  |  |  | 
 | 16 | 24 ago | Realización | 6 | 8 | Medio | Alta | 80% | Simulacro 90% — validar tiempo objetivo |  |  |  |  | 
 | 17 | 31 ago | Descarga | 6 | 6 | Bajo | Media | 65% | Descarga activa — mantener forma, bajar fatiga |  |  |  |  | 
 | 18 | 07 sep | Competitivo | 6 | 8 | Medio | Alta | 82% | Ritmo de competición — solidificar el pacing |  |  |  |  | 
 | 19 | 14 sep | Competitivo | 6 | 9 | Med-Alt | Muy alta | 85% | Pico de forma — simulacro completo al 100% |  |  |  |  | 
 | 20 | 21 sep | Competitivo | 6 | 8 | Medio | Alta | 80% | Ajuste fino — correcciones técnicas finales |  |  |  |  | 
 | 21 | 28 sep | Taper | 5 | 7 | Bajo | Alta | 75% | Inicio taper — reducir volumen, mantener intensidad |  |  |  |  | 
 | 22 | 05 oct | Taper | 4 | 6 | Muy bajo | Media | 60% | Taper profundo — activación sin fatiga |  |  |  |  | 
 | 23 | 12 oct | Competición | COMP | 10 | — | MAX | — | 🏁 VALENCIA — 16 octubre |  |  |  |  | 

### SHEET: MK — Plan Completo
 | MK — HYROX VALENCIA · PLAN COMPLETO 23 SEMANAS |  |  |  |  |  |  |  | 
 | Sábado | Series / Carrera | CAL: 10' trote + técnica + 3×100m prog. /  / 5×1000m / progresando | 90''–2' | ~55–60' | 7 |  |  | 
 | S10  ·  13 jul  ·  UMBRAL  ·  5 DÍAS  ·  RPE 8  ·  Sincronía en pareja — quién marca el paso |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base (5º día) | CAL: 5' movilidad + trote suave /  / Carrera Z2 fácil 35–40 min / cómodo | — | ~45' | 6 |  |  | 
 | Miércoles | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @80% → 47.5kg / PM 5×3 @80% → 65kg / Bench 4×4 @75% → 67.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Jueves | Carrera Z2 + técnica | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 50–60 min con técnica de pasos / cómodo | — | ~60' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo: carrera + movilidad /  / HYROX completo al 70% velocidad (50/50): / 1000m Run → 1000m Ski → 50m Push → 50m Pull / → 80m BBJ → 1000m Row → 200m Farmer → 80m Lunges → 80 WB / WB 9kg · Sled progresando | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Series / Carrera | CAL: 10' trote + técnica + 3×100m prog. /  / 5×1000m / progresando | 90''–2' | ~55–60' | 7 |  |  | 
 | S11  ·  20 jul  ·  UMBRAL  ·  5 DÍAS  ·  RPE 8  ·  Simulacro 80% — probar estrategia sin romperse |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base (5º día) | CAL: 5' movilidad + trote suave /  / Carrera Z2 fácil 35–40 min / cómodo | — | ~45' | 6 |  |  | 
 | Miércoles | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @70% → 42.5kg / PM 5×3 @70% → 55kg / Bench 4×4 @64% → 57.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Jueves | Carrera Z2 + técnica | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 50–60 min con técnica de pasos / cómodo | — | ~60' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo: carrera + movilidad /  / HYROX suave fluidez: / 500m Ski → 500m Row → 20 WB → 20 Lunges → 20m Push → 20m Pull → 500m Run / WB 9kg · Sled progresando | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Series / Carrera | CAL: 10' trote + técnica + 3×100m prog. /  / 6×500m / progresando | 90''–2' | ~55–60' | 7 |  |  | 
 | S12  ·  27 jul  ·  DESCARGA  ·  5 DÍAS  ·  RPE 6  ·  Supercompensación — bajo volumen, alto rendimiento |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base (5º día) | CAL: 5' movilidad + trote suave /  / Carrera Z2 fácil 35–40 min / cómodo | — | ~45' | 6 |  |  | 
 | Miércoles | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @65% → 40kg / PM 5×3 @65% → 52.5kg / Bench 4×4 @60% → 55kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 5 |  |  | 
 | Jueves | Carrera Z2 + técnica | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 50–60 min con técnica de pasos / cómodo | — | ~60' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo: carrera + movilidad /  / HYROX reducido fluido: / 750m Ski → 15 WB → 500m Run → 20m Push → 20m Pull → 750m Row → 30 Lunges → 40 WB / WB 9kg · Sled progresando | 60–90'' entre estaciones | ~60' | 6 |  |  | 
 | Sábado | Series / Carrera | CAL: 10' trote + técnica + 3×100m prog. /  / 6–8km Z2 / progresando | 90''–2' | ~55–60' | 6 |  |  | 
 | S13  ·  03 ago  ·  REALIZACIÓN  ·  6 DÍAS  ·  RPE 8  ·  Primer bloque 6 días — fuerza + específico HYROX |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @80% → 47.5kg / PM 5×3 @80% → 65kg / Bench 4×4 → 67.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX técnico 70%: / 1000m Run → 1000m Ski → 50m Push → 50m Pull → 80m BBJ → 1000m Row → 200m Farmer → 100m Lunges → 100 WB / WB 9kg | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S14  ·  10 ago  ·  REALIZACIÓN  ·  6 DÍAS  ·  RPE 8  ·  Resistencia específica — simulacros crecientes |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @82% → 50kg / PM 5×3 @82% → 65kg / Bench 4×4 → 70kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX completo 80%: / 1000m Run → 1000m Ski → 50m Push → 50m Pull → 80m BBJ → 1000m Row → 200m Farmer → 100m Lunges → 100 WB / WB 9kg | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S15  ·  17 ago  ·  REALIZACIÓN  ·  6 DÍAS  ·  RPE 9  ·  Potencia + velocidad — picos de ritmo |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @85% → 50kg / PM 5×3 @85% → 67.5kg / Bench 4×4 → 72.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 9 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX potencia — series de estaciones: / 4×(500m Run → 500m Ski → 500m Row) · Desc 3' / Luego: 3×(20m Push+Pull → 20 BBJ → 40m Farmer) / WB 9kg | 60–90'' entre estaciones | ~60' | 9 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S16  ·  24 ago  ·  REALIZACIÓN  ·  6 DÍAS  ·  RPE 8  ·  Simulacro 90% — validar tiempo objetivo |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @80% → 47.5kg / PM 5×3 @80% → 65kg / Bench 4×4 → 67.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / SIMULACRO COMPLETO 90%: / 1000m Run → 1000m Ski → 50m Push → 50m Pull / → 80m BBJ → 1000m Row → 200m Farmer → 100m Lunges → 100 WB / WB 9kg | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 9 |  |  | 
 | S17  ·  31 ago  ·  DESCARGA  ·  6 DÍAS  ·  RPE 6  ·  Descarga activa — mantener forma, bajar fatiga |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 5 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @65% → 40kg / PM 5×3 @65% → 52.5kg / Bench 4×4 → 55kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 5 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 6 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX suave fluidez: / 500m Ski → 500m Row → 20 WB → 20 Lunges → 20m Push → 20m Pull → 500m Run / WB 9kg | 60–90'' entre estaciones | ~60' | 6 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S18  ·  07 sep  ·  COMPETITIVO  ·  6 DÍAS  ·  RPE 8  ·  Ritmo de competición — solidificar el pacing |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @82% → 50kg / PM 5×3 @82% → 65kg / Bench 4×4 → 70kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX ritmo competición: / 1000m Run → 1000m Ski → 50m Push → 50m Pull → 80m BBJ → 1000m Row → 200m Farmer → 100m Lunges → 100 WB / WB 9kg | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S19  ·  14 sep  ·  COMPETITIVO  ·  6 DÍAS  ·  RPE 9  ·  Pico de forma — simulacro completo al 100% |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @85% → 50kg / PM 5×3 @85% → 67.5kg / Bench 4×4 → 72.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 9 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / SIMULACRO COMPLETO 100%: / 1000m Run → 1000m Ski → 50m Push → 50m Pull / → 80m BBJ → 1000m Row → 200m Farmer → 100m Lunges → 100 WB / WB 9kg | 60–90'' entre estaciones | ~60' | 9 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 9 |  |  | 
 | S20  ·  21 sep  ·  COMPETITIVO  ·  6 DÍAS  ·  RPE 8  ·  Ajuste fino — correcciones técnicas finales |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Aeróbico base / Recuperación activa | CAL: 5' movilidad /  / Carrera Z2 fácil 35–45 min o bici suave 45' / cómodo | — | ~45' | 6 |  |  | 
 | Martes | Fuerza + Trineo | CAL: 5' bike + movilidad + 2r activación /  / Sentadilla 5×3 @80% → 47.5kg / PM 5×3 @80% → 65kg / Bench 4×4 → 67.5kg / Trineo Push+Pull 6×20m / Core 3×40'' | 90'' | ~60' | 8 |  |  | 
 | Miércoles | Carrera técnica / Intervalos | CAL: 10' trote + técnica + 3×100m prog. /  / Tempo/Intervalos: 6×400m @ 5:15–5:30/km / progresando / Rec: 60–90'' | 60–90'' | ~55' | 7 |  |  | 
 | Jueves | Z2 / Recuperación | CAL: 5' movilidad + 5' trote suave /  / Carrera continua 45–55 min / cómodo | — | ~55' | 6 |  |  | 
 | Viernes | HYROX Específico | CAL: 10' progresivo completo /  / HYROX técnico fino: / 500m Ski → 20 WB → 500m Run → 20m Push → 20m Pull → 500m Row → 30 Lunges → 500m Run / WB 9kg | 60–90'' entre estaciones | ~60' | 8 |  |  | 
 | Sábado | Carrera larga / Simulacro | CAL: 5' movilidad + 5' trote suave /  / Carrera Z2 larga 60–70 min / cómodo / S16/S19: simulacro completo reemplaza esto | — | ~60–70' | 6 |  |  | 
 | S21  ·  28 sep  ·  TAPER  ·  5 DÍAS  ·  RPE 7  ·  Inicio taper — reducir volumen, mantener intensidad |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Activación aeróbica | CAL: 5' movilidad + trote suave /  / Carrera fácil 25–30 min / muy suave | — | ~35' | 5 |  |  | 
 | Miércoles | Fuerza técnica (sin fatiga) | CAL: 5' movilidad + activación /  / Sentadilla 3×3 @70% → 42.5kg / PM 3×3 → 55kg / Bench 3×5 → 62.5kg / Trineo muy ligero 3×20m | 75–90'' | ~45' | 5 |  |  | 
 | Jueves | Series cortas activación | CAL: 10' trote + técnica /  / 4×400m a ritmo competición / ritmo objetivo / Rec: 2' | 2' | ~35' | 6 |  |  | 
 | Viernes | HYROX activación (corto) | CAL: 8' remo suave /  / 1 ronda muy ligera: / 500m Run → 500m Ski → 500m Row / → 10m Push → 10m Pull → 10 WB → 10 Lunges / Todo fluido, sin esfuerzo real | — | ~30' | 4 |  |  | 
 | Sábado (solo S21) | Carrera suave | CAL: 5' movilidad /  / Rodaje suave 30 min / muy suave | — | ~35' | 4 |  |  | 
 | S22  ·  05 oct  ·  TAPER  ·  4 DÍAS  ·  RPE 6  ·  Taper profundo — activación sin fatiga |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Activación aeróbica | CAL: 5' movilidad + trote suave /  / Carrera fácil 25–30 min / muy suave | — | ~35' | 5 |  |  | 
 | Miércoles | Fuerza técnica (sin fatiga) | CAL: 5' movilidad + activación /  / Sentadilla 3×3 @60% → 35kg / PM 3×3 → 47.5kg / Bench 3×5 → 55kg / Trineo muy ligero 3×20m | 75–90'' | ~45' | 4 |  |  | 
 | Jueves | Series cortas activación | CAL: 10' trote + técnica /  / 4×400m a ritmo competición / ritmo objetivo / Rec: 2' | 2' | ~35' | 5 |  |  | 
 | Viernes | HYROX activación (corto) | CAL: 8' remo suave /  / 1 ronda muy ligera: / 500m Run → 500m Ski → 500m Row / → 10m Push → 10m Pull → 10 WB → 10 Lunges / Todo fluido, sin esfuerzo real | — | ~30' | 4 |  |  | 
 | S23  ·  12 oct  ·  COMPETICIÓN  ·  COMP DÍAS  ·  RPE 10  ·  🏁 VALENCIA — 16 octubre |  |  |  |  |  |  |  | 
 | Día | Sesión | Contenido | Descanso | Duración | RPE |  |  | 
 | Lunes | Último rodaje suave | CAL: 5' movilidad /  / Carrera muy suave 20–25 min / caminata/trote / Solo para soltar piernas | — | ~25' | 3 |  |  | 
 | Martes | Activación técnica | CAL: 5' movilidad + 5' trote /  / 10' trote suave + 4×100m a ritmo competición / Repaso mental de estrategia HYROX / fluido | — | ~25' | 3 |  |  | 
 | Miércoles | Descanso completo | CAL: — /  / Movilidad + estiramientos suaves 20' / Hidratación y nutrición óptimas / Descanso mental — no pensar en carrera | — | ~20' | 1 |  |  | 
